timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
65798,0.6504,-0.2559,-1.3027,-65.5496,-163.687,53.3969
65818,0.4551,-0.3313,-0.6631,24.1527,-250.1374,112.8931
65838,0.1997,-0.3882,0.1416,118.7634,-250.1374,152.1298
65858,-0.4465,-0.272,0.5896,182.4198,-250.1374,149.4504
65878,-0.6677,-0.0203,1.0439,237.0687,-250.1374,118.2137
65898,-0.9956,-0.1743,1.8901,239.8779,-250.1374,65.0687
65918,-1.0896,-0.2273,1.9999,170.2137,-250.1374,-22.5954
65938,-0.6477,-0.1013,1.9999,74.7023,-250.1374,-111.0153
65958,-0.2808,0.0881,1.5779,21.3893,-250.1374,-196.0763
65978,0.3325,0.4229,0.855,34.458,-250.1374,-241.9313
65998,1.3247,0.688,0.6506,49.5802,-250.1374,-208.1145
66018,1.9963,0.7739,0.8079,47.0305,-250.1374,-122.0916
66039,1.759,0.6418,0.7068,32.7099,-250.1374,-22.1908
66059,1.4368,0.5068,0.6714,2.3435,-162.8092,37.4198
66079,1.1787,0.3862,0.6262,-34.9618,-53.9924,74.7023
66099,1.0759,0.3655,0.3372,-75.1908,55.5725,117.8015
66119,0.9946,0.2463,0.1184,-93.5649,191.4046,171.8168
66139,0.7053,0.1462,-0.1616,-120,250.1298,213.6336
66159,0.3323,0.0154,-0.3203,-94.1527,250.1298,218.9008
66179,-0.0415,-0.0996,0.1494,-33.2901,250.1298,189.7481
66199,-0.3591,-0.2378,0.772,-1.4962,250.1298,141.6565
66219,-0.7034,-0.4089,1.0693,27.5191,250.1298,69.1679
66239,-0.6624,-0.491,1.5327,42.1145,246.5343,-6.1221
66259,-0.1316,-0.2703,1.7898,3.7481,201.5573,-52.771
66279,-0.0989,-0.1863,1.4219,-11.229,142.771,-51.7405
66299,-0.2993,-0.2236,1.3096,31.626,64.0534,-73.7176
66319,-0.2322,-0.1963,1.4316,63.4504,20.5725,-89.4275
66339,0.0559,-0.146,1.6145,63.6641,-5.7023,-90.6107
66359,0.2444,-0.0413,1.5291,49.3282,-18.3206,-66.4122
66379,0.2722,-0.0242,1.2627,42.2824,-21.1603,-40.9313
66399,0.2349,0.0886,1.1892,34.7099,3.6947,-21.9542
66419,0.0691,0.0439,1.0996,47.0229,-18.9466,-3.2214
66439,0.0225,-0.0078,1.0859,83.2977,-45.4962,-7.0687
66459,0.0818,-0.0837,0.9463,95.6107,-103.7252,18.4504
66479,1.2314,-0.3872,0.9753,-181.916,218.0153,17.145
66499,-0.1858,0.0679,0.9722,34.4122,-22.5344,16.8855
66519,0.2112,0.0952,1.2502,30.0153,-48.9695,6.8397
66539,0.0364,0.0125,1.2891,-13.9389,21.9618,4.313
66559,0.2278,0.0525,1.1479,-20,19.9695,28.6565
66579,0.0979,-0.0083,1.1975,-1.9695,-4.4122,68.6641
66599,0.1399,0.032,1.2075,7.084,-29.8321,84.5115
66619,0.1323,0.0295,1.1694,-2.229,-18.9618,96.7939
66639,0.1296,0.0166,1.1682,-5.626,-5.7939,109.2061
66659,0.0583,-0.0083,1.1985,-14.9924,6.0229,112.229
66679,0.0164,-0.0669,1.1599,-14.6031,18.0076,105.2977
66699,0.0168,-0.0312,1.229,-12.7634,2.0763,99.8321
66719,-0.04,-0.0515,1.2979,-5.4351,-3.9924,95.1679
66739,0.009,-0.043,1.207,-4.0916,-11.4504,85.0458
66759,-0.0034,-0.0537,1.2275,-1.9847,-9.9924,74.458
66779,-0.0234,-0.0776,1.2275,-3.9771,-1.8397,58.2366
66799,-0.0283,-0.0759,1.2214,-5.855,4.9389,40.6107
66819,-0.0244,-0.083,1.2061,-5.0076,5.4046,24.9924
66839,-0.0603,-0.0901,1.2253,-3.1756,3.5725,6.4885
66859,0.0361,-0.0339,1.2405,-0.9618,-1.4962,2.8855
66879,0.0398,-0.043,1.2483,-0.5038,-3.4198,3.5191
66899,0.0449,-0.0393,1.2368,-0.7634,-1.7328,3.5038
66919,0.0344,-0.0479,1.2295,-2.0916,0.7786,3.5496
66939,0.03,-0.0476,1.228,-1.9542,-0.0534,3.5649
66959,0.0283,-0.042,1.2388,-1.0763,-2.2748,3.5878
66979,0.0364,-0.042,1.2502,-0.4962,-3.6565,3.7099
66999,0.0403,-0.0454,1.2332,-0.1908,-3.0687,3.4885
67019,0.0391,-0.0513,1.2188,-1.0992,-2.2443,3.4962
67039,0.0342,-0.0498,1.2351,-1.5191,-0.0458,3.2824
67059,0.0327,-0.05,1.24,-1.6183,0.0229,3.3664
67079,0.0215,-0.0554,1.2327,-0.9237,-0.8702,3.3893
67099,0.0283,-0.0535,1.2246,0.1756,-2.1298,3.3206
67119,0.031,-0.051,1.2268,-0.1679,-2.5038,3.3893
67139,0.0366,-0.051,1.2354,-0.0763,-1.6489,3.3282
67159,0.0266,-0.0542,1.238,-0.5573,-0.4427,3.3359
67179,0.0247,-0.0596,1.2219,-1.2061,0.0305,3.2672
67199,0.0217,-0.0547,1.2222,-1,-0.1527,3.2901
67219,0.0225,-0.0566,1.2134,-0.3206,-1.1832,3.3817
67239,0.0176,-0.054,1.2214,-0.1069,-2.1221,3.6641
67259,0.0303,-0.0469,1.2324,-0.458,-1.542,3.4122
67279,0.0334,-0.0488,1.2153,-1.4962,0.5954,3.3664
67299,0.0293,-0.054,1.2168,-2.2214,1.4504,3.5038
67319,0.0266,-0.0603,1.2202,-1.084,1.3664,3.4198
67339,0.0188,-0.0525,1.2373,0.3817,-4.5191,3.8092
67359,0.032,-0.0466,1.2456,1.771,-8.3817,3.9618
67379,0.0342,-0.0503,1.2161,1.313,-7.9008,3.7099
67399,0.0518,-0.0398,1.2217,-1.0687,-0.5954,3.7405
67419,0.0486,-0.0352,1.2288,-3.4656,4.5573,3.1832
67439,0.0386,-0.0483,1.2405,-3.4885,6.1374,3.1374
67459,0.0225,-0.0549,1.2424,-1.9008,1.1756,3.1603
67479,0.019,-0.0566,1.2312,0.5725,-6.0382,3.6489
67499,0.0266,-0.0464,1.238,1.8092,-9.2595,3.626
67519,0.0286,-0.0464,1.239,0.9618,-6.9847,3.6412
67539,0.0334,-0.0461,1.2239,-0.9466,-1.0916,3.458
67559,0.0259,-0.0537,1.2305,-2.3435,3.4122,3.2061
67579,0.0261,-0.0608,1.2202,-2.5496,4.2366,2.9084
67599,0.0203,-0.0576,1.2229,-1.1985,0.1756,3.4504
67619,0.0178,-0.0554,1.2383,0.3206,-4.8397,3.4885
67639,0.019,-0.0591,1.2275,1.4122,-6.9237,3.4809
67659,0.0203,-0.0645,1.2346,0.6718,-4.4122,3.5344
67679,0.0342,-0.0596,1.2139,-0.8855,-0.313,3.374
67699,0.0332,-0.0474,1.2258,-2.0763,2.9695,3.3588
67719,0.0227,-0.0625,1.2273,-1.6794,2.2901,3.229
67739,0.0293,-0.0608,1.2473,-0.2977,-1.0458,3.5191
67759,0.0271,-0.0505,1.2341,0.5954,-3.9695,3.626
67779,0.043,-0.0549,1.2324,0.7252,-4.6718,3.771
67799,0.0461,-0.0405,1.2476,-0.1069,-2.7939,3.5496
67819,0.0437,-0.0471,1.2502,-1.2748,-0.3588,3.4885
67839,0.0383,-0.0361,1.252,-1.5191,0.4122,3.4046
67859,0.0332,-0.0461,1.2458,-1.1603,-0.7634,3.374
67879,0.0312,-0.0413,1.2444,-0.855,-2.8626,3.7481
67899,0.0339,-0.0508,1.2358,-0.3969,-3.7557,3.313
67919,0.0298,-0.0435,1.2432,-0.2595,-3.7023,3.4275
67939,0.0417,-0.04,1.2527,-0.8931,-2.084,3.5878
67959,0.0361,-0.0425,1.2278,-1.313,-0.8244,3.3893
67979,0.0332,-0.0417,1.2358,-1.3511,-0.5191,3.3588
67999,0.0188,-0.0483,1.2429,-0.9847,-0.916,3.084
68019,0.02,-0.0461,1.2241,-0.4656,-2.1145,3.4733
68040,0.0225,-0.0557,1.2312,-0.0992,-2.8397,3.5725
68060,0.0244,-0.0662,1.2229,-0.3588,-1.7634,3.3969
68080,0.0244,-0.0627,1.2168,-0.771,-0.8397,3.313
68100,0.0278,-0.0601,1.2146,-0.458,-0.8092,3.4885
68120,0.0278,-0.0593,1.2278,-0.3053,-1.2061,3.2901
68140,0.0239,-0.0583,1.2263,-0.2901,-1.9466,3.5649
68160,0.0266,-0.0522,1.2219,-0.1908,-1.8626,3.3053
68180,0.0264,-0.0532,1.2219,-0.8779,-1.1221,3.3817
68200,0.0283,-0.0542,1.2297,-0.5496,-1.3893,3.4885
68220,0.0293,-0.0479,1.23,-0.6412,-1.771,3.5649
68240,0.0293,-0.0493,1.2249,-1.0916,-1.7863,3.6031
68260,0.0391,-0.0452,1.2207,-0.5267,-2.4275,3.6565
68280,0.0376,-0.0454,1.2322,-0.5878,-2.6031,3.7557
68300,0.0364,-0.0364,1.2498,-0.9237,-2.4962,3.6565
68320,0.041,-0.0498,1.2336,-0.7328,-1.9618,3.6718
68340,0.0383,-0.0403,1.2419,-0.9389,-2.1069,3.7099
68360,0.0388,-0.0361,1.23,-0.855,-1.5725,3.4733
68380,0.0386,-0.0425,1.2317,-1.0458,-2.229,3.4427
68400,0.0295,-0.0444,1.2456,-0.8473,-2.6641,3.3511
68420,0.032,-0.0466,1.2395,-0.6412,-2.0763,3.6336
68440,0.0278,-0.0447,1.2263,-1.0992,-1.5344,3.4656
68460,0.022,-0.0537,1.2212,-1.4122,-1.6107,3.542
68480,0.0266,-0.0471,1.2383,-0.7863,-0.9466,3.4962
68500,0.0198,-0.054,1.2344,-0.687,-1.9237,3.229
68520,0.0171,-0.0535,1.2278,-0.4733,-1.8931,3.2137
68540,0.0308,-0.0461,1.2271,-1.0382,-1.3817,3.4962
68560,0.0288,-0.0598,1.2249,-0.7176,-1.1374,3.4427
68580,0.0151,-0.0552,1.2251,-0.5496,-0.9084,3.4656
68600,0.0129,-0.0623,1.2222,-0.6565,-1.1298,3.3817
68620,0.0166,-0.0662,1.2124,-0.2748,-1.3893,3.5115
68640,0.03,-0.063,1.2224,-0.1603,-1.7863,3.3817
68660,0.0298,-0.0569,1.2251,-0.4351,-1.4809,3.5496
68680,0.0378,-0.0618,1.2349,-0.313,-1.9008,3.4427
68700,0.0332,-0.0525,1.2439,-0.2061,-2.6336,3.5344
68720,0.0374,-0.0464,1.2327,-0.3282,-2.6336,3.458
68740,0.03,-0.0508,1.2256,-0.4427,-2.5191,3.4046
68760,0.0403,-0.0481,1.2488,-0.7939,-1.5573,3.7328
68780,0.043,-0.0466,1.2598,-0.7786,-1.1145,3.3664
68800,0.0437,-0.0388,1.2432,-1,-1.7786,3.687
68820,0.0388,-0.0513,1.2283,-0.9237,-2.0687,3.3359
68840,0.0266,-0.0435,1.2368,-0.771,-1.9695,3.4427
68860,0.0312,-0.0449,1.2275,-0.7634,-2.4733,3.1756
68880,0.0215,-0.0486,1.2354,-0.3817,-1.6641,3.5115
68900,0.0254,-0.0364,1.22,-0.7634,-1.6947,3.5649
68920,0.0232,-0.0432,1.2207,-0.7634,-1.3817,3.3359
68940,0.0212,-0.0498,1.2214,-0.7328,-1.0916,3.5344
68960,0.019,-0.0542,1.2319,-0.771,-1,3.1985
68980,0.0208,-0.0608,1.2334,-0.8473,-1.2061,3.2366
69000,0.0125,-0.0591,1.2275,-0.6794,-0.8626,3.3359
69020,0.0249,-0.0535,1.2141,-0.5802,-1.1832,3.4122
69040,0.0171,-0.0564,1.2227,-0.7863,-0.8779,3.3664
69060,0.0239,-0.0667,1.2307,-1.0534,-0.8168,3.6336
69080,0.0198,-0.0586,1.2227,-0.6489,-2.0076,3.5649
69100,0.032,-0.0554,1.2285,-0.229,-2.6641,3.5267
69120,0.0293,-0.0625,1.2305,-0.1985,-2.4427,3.8015
69140,0.0381,-0.0596,1.2244,-0.7023,-1.8168,3.4962
69160,0.0266,-0.0588,1.2458,-0.7023,-1.8702,3.7557
69180,0.0388,-0.0569,1.2302,-0.0458,-2.0076,3.5038
69200,0.0366,-0.0552,1.2332,0.0076,-2.7099,3.4809
69220,0.0479,-0.0513,1.2402,-0.0153,-3.084,3.6336
69240,0.043,-0.0393,1.2349,-0.2977,-2.1527,3.4504
69260,0.0332,-0.0491,1.2415,-0.7023,-1.1756,3.4046
69280,0.0327,-0.0474,1.248,-1.0382,-0.4427,3.1603
69300,0.0278,-0.0483,1.2422,-1.2061,-0.3817,3.3511
69320,0.0271,-0.031,1.249,-0.9618,-1.3282,3.4656
69340,0.0264,-0.0454,1.2412,-0.5038,-2.8702,3.3206
69360,0.0244,-0.0447,1.2378,-0.6489,-2.2443,3.3282
69380,0.0234,-0.0388,1.2244,-0.8702,-1.1832,3.4656
69400,0.0286,-0.0493,1.2168,-0.9466,-0.8855,3.2977
69420,0.0225,-0.052,1.2207,-0.7099,-1.4046,3.2824
69440,0.0181,-0.0557,1.2368,-0.626,-2.1832,3.3588
69460,0.022,-0.0493,1.2317,-0.4733,-2.626,3.5725
69480,0.0137,-0.0557,1.2236,-0.5954,-2.3817,3.4046
69500,0.0347,-0.0544,1.2146,-0.5267,-1.5267,3.542
69520,0.0276,-0.0618,1.2156,-0.4656,-1.9771,3.5649
69540,0.0264,-0.0593,1.2332,-0.5649,-2.0076,3.7786
69560,0.0376,-0.0588,1.2253,-0.6565,-2.0611,3.5115
69580,0.0371,-0.0637,1.2117,-0.7328,-1.7634,3.3359
69600,0.0354,-0.0625,1.2224,-0.6565,-1.7481,3.4122
69620,0.0403,-0.0603,1.2268,-0.4809,-2.0687,3.5573
69640,0.0417,-0.0596,1.2415,0.0687,-2.5191,3.4809
69660,0.0303,-0.0525,1.2397,-0.0534,-2.7328,3.4198
69680,0.0337,-0.0491,1.2361,-0.2137,-2.3435,3.6641
69700,0.0369,-0.0466,1.2366,-0.8168,-1.6641,3.2443
69720,0.0369,-0.051,1.2483,-0.8092,-0.5038,3.1374
69740,0.0364,-0.0432,1.248,-0.855,-0.4885,3.3588
69760,0.0229,-0.0383,1.2495,-0.5115,-1.6031,3.4885
69780,0.0293,-0.0405,1.2371,-0.1908,-2.1527,3.2901
69800,0.0286,-0.0444,1.248,-0.374,-1.4427,3.2443
69820,0.0173,-0.0496,1.2334,-1.145,-0.3359,3.374
69840,0.0181,-0.05,1.2312,-1.1679,-0.0992,3.1603
69860,0.0137,-0.0503,1.2239,-0.8092,-1.2595,3.5191
69880,0.0198,-0.0469,1.2249,-0.3817,-2.1221,3.4809
69900,0.0261,-0.0532,1.228,-0.374,-2.6718,3.6947
69920,0.0227,-0.052,1.2258,-0.8244,-2.1527,3.4656
69940,0.0159,-0.0559,1.2183,-0.5267,-2.1374,3.5573
69960,0.02,-0.0518,1.2361,-0.6641,-2.2366,3.626
69980,0.0308,-0.0579,1.2053,-0.3969,-2.5954,3.5725
70000,0.0305,-0.0525,1.2217,-0.5267,-2.626,3.542
70020,0.0283,-0.0481,1.2307,-0.7939,-2.1221,3.3969
70041,0.0386,-0.0457,1.2354,-1,-1.4275,3.5725
70061,0.0371,-0.0618,1.2231,-0.6718,-1.0229,3.5725
70081,0.0371,-0.0686,1.2166,-0.6489,-1.8092,3.6565
70101,0.0364,-0.0547,1.2271,-0.4198,-2.5573,3.5954
70121,0.0452,-0.0559,1.22,-0.3435,-2.5038,3.6947
70141,0.0427,-0.0483,1.2263,-0.7176,-1.7328,3.6412
70161,0.0396,-0.0471,1.2458,-0.6412,-0.771,3.4962
70181,0.041,-0.0527,1.231,-0.2214,-1.2214,3.2901
70201,0.0337,-0.0488,1.2305,0.0305,-2.2366,3.4351
70221,0.0354,-0.0513,1.2314,-0.2214,-1.8092,3.1908
70241,0.0286,-0.0491,1.2393,-0.5038,-1.4198,3.1221
70261,0.0193,-0.0481,1.2332,-0.6794,-1.0076,3.4656
70281,0.0137,-0.0415,1.2383,-0.7099,-1.0763,3.4504
70301,0.0195,-0.0466,1.2302,-0.3664,-1.4046,3.4656
70321,0.0168,-0.0413,1.2219,-0.6489,-2.1221,3.3969
70341,0.0247,-0.0518,1.2283,-0.5878,-1.8092,3.5725
70361,0.0098,-0.0447,1.2283,-1.0153,-1.8473,3.4962
70381,0.0188,-0.0566,1.2307,-0.8473,-1.3435,3.3893
70401,0.022,-0.0635,1.2339,-0.9847,-1.6489,3.313
70421,0.0095,-0.0586,1.2214,-1.0611,-2.0382,3.7557
70441,0.0232,-0.0537,1.217,-0.7786,-1.5267,3.4656
70461,0.0244,-0.0596,1.2073,-0.916,-2.0305,3.7252
70481,0.0356,-0.0583,1.23,-0.6107,-2.6183,3.6107
70501,0.031,-0.0652,1.2307,-0.5267,-2.5954,3.8321
70521,0.0376,-0.0532,1.2344,-0.5878,-2.5725,3.687
70541,0.041,-0.0576,1.2334,-0.9618,-1.7252,3.4809
70561,0.0422,-0.0605,1.2261,-0.7176,-1.1374,3.5725
70581,0.0398,-0.0562,1.2458,-1.0153,-1.5954,3.4733
70601,0.0425,-0.0601,1.2432,-0.4962,-2.7786,3.3511
70621,0.0344,-0.0537,1.238,-0.4351,-2.7023,3.2977
70641,0.0293,-0.0566,1.2366,-0.8397,-2.1374,3.4351
70661,0.0281,-0.0513,1.2327,-0.6565,-1.4427,3.5802
70681,0.0266,-0.0618,1.2371,-0.4198,-1.1603,3.2214
70701,0.0339,-0.0483,1.2468,-0.1069,-1.8015,3.5267
70721,0.0303,-0.0496,1.2327,-0.1603,-2.0305,3.2901
70741,0.0286,-0.0398,1.2383,-0.0763,-1.5802,3.2137
70761,0.0183,-0.0544,1.231,-0.626,-1.3969,3.2901
70781,0.0137,-0.0503,1.2261,-0.9466,-1.3053,3.458
70801,0.0112,-0.041,1.2346,-1.229,-1.7176,3.4046
70821,0.0203,-0.0476,1.241,-0.916,-1.7634,3.4733
70841,0.0154,-0.0491,1.2366,-0.7634,-1.6183,3.6947
70861,0.0232,-0.0498,1.2339,-0.9542,-1.855,3.4427
70881,0.0239,-0.052,1.2253,-0.8931,-1.7557,3.5267
70901,0.0317,-0.0547,1.2134,-0.8855,-2.1221,3.4809
70921,0.0288,-0.0505,1.2366,-1.1603,-1.4656,3.4733
70941,0.0283,-0.0581,1.2219,-1.5573,-0.6718,3.5267
70961,0.0249,-0.0576,1.231,-1.6794,-0.7863,3.3817
70981,0.0378,-0.0579,1.2351,-1.0305,-1.0687,3.5725
71001,0.0408,-0.0574,1.2297,-0.771,-2.0458,3.4809
71021,0.0439,-0.0569,1.2256,-0.2977,-3.0763,3.5573
71041,0.04,-0.0671,1.2393,-0.3053,-3.1298,3.3817
71061,0.0378,-0.0547,1.2268,-0.7176,-1.7176,3.3359
71081,0.0217,-0.0569,1.2327,-1.1298,-0.9237,3.5496
71101,0.0303,-0.0537,1.2356,-0.7099,-0.8397,3.3588
71121,0.0212,-0.0635,1.2319,-0.0916,-1.8015,3.2748
71141,0.0293,-0.0559,1.2395,0.0763,-2.2824,3.3053
71161,0.0273,-0.0532,1.2524,0.0229,-2.145,3.3664
71181,0.02,-0.0493,1.2275,-0.4351,-1.3969,3.3282
71201,0.0269,-0.0469,1.2295,-0.4122,-0.7863,3.3053
71221,0.0134,-0.0476,1.2314,-0.9084,-0.9313,3.5878
71241,0.0244,-0.0562,1.2339,-0.7405,-0.9389,3.313
71261,0.0127,-0.0479,1.24,-0.7481,-1.542,3.4275
71281,0.0208,-0.0503,1.2354,-0.3359,-2.0992,3.5496
71301,0.0181,-0.0437,1.2273,-0.7176,-2.313,3.7557
71321,0.0276,-0.0518,1.241,-0.8397,-2.4275,3.5725
71341,0.0256,-0.0576,1.2249,-0.5802,-2.3969,3.5878
71361,0.0266,-0.0598,1.2266,-0.6641,-1.8626,3.4809
71381,0.0352,-0.0535,1.2268,-0.8931,-1.5802,3.4351
71401,0.0364,-0.0498,1.2273,-0.3969,-1.9389,3.6183
71421,0.0271,-0.0542,1.2307,-0.7786,-1.8473,3.4046
71441,0.0325,-0.054,1.228,-0.7863,-2.2901,3.6107
71461,0.031,-0.0532,1.2417,-0.6641,-2.1756,3.4122
71481,0.0234,-0.0464,1.2402,-1.1298,-1.4809,3.4504
71501,0.0171,-0.0544,1.2385,-0.9084,-1.374,3.2595
71521,0.0227,-0.0552,1.2256,-0.9466,-1.6183,3.1832
71541,0.0222,-0.0613,1.2263,-0.626,-1.5496,3.4046
71561,0.0354,-0.0466,1.2144,-0.374,-1.626,3.2443
71581,0.0237,-0.0598,1.2312,-0.2137,-1.5802,3.458
71601,0.0232,-0.0632,1.2292,-0.3435,-0.9466,3.3206
71621,0.0183,-0.0588,1.2168,-0.4275,-0.771,3.4275
71641,0.0168,-0.0532,1.2231,-0.2366,-0.8015,3.458
71661,0.0203,-0.0603,1.2285,-0.3588,-1.1985,3.3893
71681,0.0156,-0.0552,1.2317,-0.2214,-1.5496,3.3511
71701,0.0295,-0.0537,1.2253,-0.0611,-1.7939,3.5267
71721,0.0183,-0.0525,1.2202,-0.6031,-2.0076,3.4809
71741,0.0151,-0.0503,1.2434,-0.4809,-1.771,3.4656
71761,0.0225,-0.0479,1.2273,-0.5725,-2.1298,3.6412
71781,0.0295,-0.0518,1.2339,-0.6794,-1.9466,3.5725
71801,0.0222,-0.0344,1.2361,-1.0534,-2.0687,3.5267
71821,0.0325,-0.0479,1.2417,-0.8702,-1.9008,3.4733
71841,0.0391,-0.0447,1.2278,-1.1679,-2.0992,3.6336
71861,0.0337,-0.0422,1.2268,-1.2214,-2.5878,3.6412
71881,0.0315,-0.0447,1.2385,-1,-2.1298,3.4809
71901,0.0283,-0.0498,1.2373,-1.2443,-1.8855,3.542
71921,0.0288,-0.0474,1.2395,-1.2214,-1.8779,3.4122
71941,0.0249,-0.0527,1.248,-1.1679,-2.1985,3.2672
71961,0.02,-0.0508,1.2375,-1.2137,-1.7481,3.3969
71981,0.03,-0.0579,1.2271,-0.7786,-2.229,3.5115
72001,0.0259,-0.0562,1.2356,-0.8321,-1.5344,3.4885
72021,0.0195,-0.0588,1.2246,-0.7328,-0.9466,3.4885
72042,0.0386,-0.0562,1.2283,-0.5802,-1.5725,3.4427
72062,0.0193,-0.0632,1.2268,-0.3359,-1.8092,3.3359
72082,0.0188,-0.0579,1.2173,-0.2672,-1.3435,3.2977
72102,0.0208,-0.0508,1.2385,-0.2901,-1.4504,3.2672
72122,0.0239,-0.054,1.2212,-0.0916,-0.8321,3.626
72142,0.0188,-0.0518,1.2378,-0.4504,-1.2748,3.4351
72162,0.0193,-0.0525,1.2371,-0.2977,-1.916,3.5573
72182,0.0183,-0.0476,1.2351,-0.5038,-1.6031,3.6565
72202,0.0239,-0.05,1.2256,-0.8702,-1.8626,3.5191
72222,0.0205,-0.0464,1.2373,-0.6336,-1.9389,3.458
72242,0.0229,-0.0513,1.2302,-0.4046,-2.084,3.7176
72262,0.0247,-0.0452,1.229,-0.4962,-2.229,3.6565
72282,0.0229,-0.0493,1.2434,-0.5573,-2.2137,3.4962
72302,0.0225,-0.0479,1.2546,-0.8473,-1.8092,3.6641
72322,0.031,-0.0474,1.2336,-1.0687,-1.6565,3.542
72342,0.0261,-0.0452,1.228,-0.9695,-2.5496,3.3511
72362,0.0325,-0.0405,1.249,-0.8015,-2.1603,3.3817
72382,0.0342,-0.0476,1.2412,-0.9008,-1.8092,3.3969
72402,0.0242,-0.053,1.2244,-0.7786,-2.2595,3.4275
72422,0.0215,-0.0513,1.2314,-0.9313,-1.7176,3.4046
72442,0.0291,-0.0422,1.2271,-0.9618,-1.7634,3.4046
72462,0.0203,-0.063,1.2292,-0.5649,-1.8779,3.4656
72482,0.0364,-0.0618,1.2312,-0.6336,-1.5802,3.1756
72502,0.0305,-0.052,1.2234,-0.6718,-1,3.2824
72522,0.0212,-0.0515,1.23,-0.4962,-1.458,3.2672
72542,0.0171,-0.052,1.2246,-0.4046,-1.7863,3.4275
72562,0.0176,-0.0547,1.2246,-0.5191,-1.6183,3.4962
72582,0.0176,-0.0603,1.2224,-0.5344,-1.5954,3.1832
72602,0.022,-0.053,1.2329,-0.6718,-1.3511,3.4122
72622,0.0259,-0.0635,1.228,-0.2595,-1.4885,3.4427
72642,0.0181,-0.0518,1.2351,-0.4351,-2.1603,3.4198
72662,0.0249,-0.0503,1.2297,-0.7176,-1.9542,3.6031
72682,0.033,-0.0576,1.2297,-0.7099,-2.0763,3.5038
72702,0.0312,-0.0576,1.2236,-0.8626,-2.084,3.7252
72722,0.0247,-0.0471,1.2422,-0.7939,-2.145,3.374
72742,0.0366,-0.0427,1.2278,-0.7099,-2.0916,3.5878
72762,0.0381,-0.053,1.2341,-0.6947,-1.9008,3.6718
72782,0.0237,-0.0525,1.2429,-0.9771,-2.0458,3.5802
72802,0.0312,-0.0461,1.24,-0.7481,-2.0382,3.5878
72822,0.0322,-0.0474,1.2412,-0.5038,-1.9771,3.3282
72842,0.0303,-0.0505,1.2371,-0.7481,-1.9084,3.542
72862,0.0281,-0.0571,1.2219,-1.0153,-1.8931,3.4198
72882,0.0259,-0.0474,1.2395,-1.0305,-1.8473,3.5038
72902,0.0308,-0.0447,1.2234,-0.7252,-1.6183,3.3435
72922,0.0222,-0.0549,1.2375,-0.7099,-1.4275,3.2672
72942,0.0234,-0.0498,1.2258,-0.5725,-1.8321,3.3359
72962,0.0251,-0.0562,1.2305,-0.6947,-1.5878,3.374
72982,0.0259,-0.0588,1.2146,-0.6641,-1.5344,3.4733
73002,0.0205,-0.0576,1.2117,-0.3969,-1.3588,3.4427
73022,0.0151,-0.0615,1.2241,-0.4733,-1.5191,3.3588
73042,0.0171,-0.0569,1.2188,-0.5649,-1.8397,3.4962
73062,0.0247,-0.0605,1.2249,-0.2443,-1.916,3.5649
73082,0.0227,-0.0579,1.2249,-0.1145,-2.5191,3.5496
73102,0.0229,-0.0588,1.2314,0.0305,-3.1221,3.687
73122,0.0278,-0.0627,1.2163,0.2061,-3.0305,3.5725
73142,0.0317,-0.0537,1.2358,-0.2137,-2.2214,3.542
73162,0.0386,-0.0493,1.2417,-1.1069,-0.6641,3.5802
73182,0.0344,-0.0581,1.229,-1.5191,0.3893,3.458
73202,0.0322,-0.0471,1.2332,-1.1679,-0.4427,3.313
73222,0.0359,-0.0469,1.2476,-0.4656,-2.8397,3.4809
73242,0.0364,-0.0469,1.239,-0.0229,-4.1832,3.5496
73262,0.0271,-0.0496,1.2312,-0.5802,-3.084,3.4733
73282,0.0237,-0.0442,1.2397,-1.374,-2.1603,3.3588
73302,0.0261,-0.0396,1.2419,-1.2748,-1.626,3.5115
73322,0.0229,-0.0437,1.2358,-0.7939,-2.6565,3.4733
73342,0.0242,-0.0417,1.2385,-0.5115,-3.2595,3.4733
73362,0.0178,-0.0466,1.2339,-0.7176,-2.4504,3.3664
73382,0.0115,-0.0496,1.2219,-1.1908,-1.3893,3.3282
73402,0.0176,-0.0474,1.2263,-1,-1.0153,3.3359
73422,0.0195,-0.0535,1.2207,-0.7023,-1.1298,3.5496
73442,0.0232,-0.0498,1.2302,-0.3435,-1.4962,3.2443
73462,0.021,-0.0518,1.2249,-0.7481,-1.1221,3.1298
73482,0.0259,-0.0542,1.2207,-0.8244,-1.1298,3.626
73502,0.0264,-0.054,1.2222,-0.3817,-1.229,3.4122
73522,0.0151,-0.0664,1.2283,-0.4885,-1.6947,3.4427
73542,0.0232,-0.0601,1.2319,-0.1756,-2.0992,3.5725
73562,0.1357,0.0037,1.1948,-1.6107,12.084,2.8473
73582,-0.3147,-0.0786,1.3315,5.5954,-5.1221,-2.6107
73602,-0.0024,-0.071,1.1812,-0.0687,21.374,-2.6794
73622,-0.0037,-0.0415,1.2292,-0.2137,-3.2672,-7.6565
73642,0.0027,-0.0566,1.2578,-3.0916,22.7176,-5.1756
73662,-0.064,-0.0728,1.2454,1.1985,-16.626,-0.7863
73682,0.8662,0.062,1.1624,0.7176,18.5191,0.0458
73702,-0.072,-0.0391,1.2551,-2.8321,-15.4122,2.8244
