timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
78965,0.0325,-0.0474,1.2341,-1.0153,-1.6031,3.3359
78985,0.0398,-0.0425,1.2502,-1.0305,-1.5649,3.2824
79005,0.0276,-0.0425,1.2512,-0.9542,-1.8702,2.9542
79025,0.0303,-0.0491,1.2363,-1.2519,-2.3893,3.1145
79045,0.0256,-0.0466,1.228,-0.9771,-1.8626,2.9542
79065,0.0166,-0.0503,1.2356,-1.2137,-1.7634,3.084
79085,0.019,-0.0552,1.24,-1.0458,-1.9847,3.313
79105,0.0164,-0.0486,1.2307,-0.5267,-1.9924,3.4656
79125,0.0193,-0.0474,1.2273,-0.458,-1.9847,3.5649
79145,0.0225,-0.0515,1.2275,-0.145,-2.0305,3.4733
79165,0.0173,-0.0515,1.2253,-0.5649,-1.8244,3.3435
79185,0.0178,-0.0547,1.251,-0.7328,-2.0763,3.3664
79205,0.0166,-0.0588,1.2366,-0.3206,-2.0305,3.6718
79225,0.0205,-0.054,1.2273,-0.8855,-1.9084,3.3359
79245,0.0278,-0.0491,1.2251,-0.6718,-2.145,3.5802
79265,0.0264,-0.052,1.2227,-0.3511,-2.0382,3.5496
79285,0.0317,-0.0454,1.241,-0.626,-2.1221,3.374
79305,0.0405,-0.04,1.2441,-0.8626,-1.8779,3.3664
79325,0.0413,-0.0422,1.2251,-0.9008,-1.8397,3.4733
79345,0.0378,-0.0476,1.2275,-0.5954,-2.1985,3.458
79365,0.0278,-0.0422,1.2466,-0.7557,-2.0916,3.313
79385,0.0349,-0.0479,1.2412,-0.5954,-1.855,3.4046
79405,0.0276,-0.0398,1.2402,-0.771,-2.1603,3.3359
79425,0.0298,-0.0422,1.2307,-0.771,-1.8168,3.4809
79445,0.0181,-0.0476,1.2312,-1.084,-1.9618,3.3664
79465,0.0234,-0.0425,1.2329,-0.3817,-1.5802,3.5267
79485,0.0154,-0.0491,1.2341,-0.6031,-1.9618,3.6641
79505,0.0203,-0.0432,1.2341,-0.7481,-1.9389,3.3282
79525,0.0193,-0.0496,1.2307,-1.0534,-1.8626,3.5725
79545,0.009,-0.052,1.2441,-0.8321,-1.7863,3.4656
79565,0.0225,-0.0566,1.2358,-0.916,-1.6031,3.3511
79585,0.0278,-0.0498,1.2371,-1.0992,-1.5725,3.6489
79605,0.0256,-0.0503,1.2383,-0.8092,-1.7939,3.8321
79625,0.031,-0.0525,1.2205,-0.6565,-1.8702,3.5038
79645,0.0337,-0.0496,1.23,-1.1832,-1.3817,3.5115
79665,0.0347,-0.0476,1.2317,-1.1527,-1.5649,3.8244
79685,0.0332,-0.0466,1.2327,-1.5038,-1.4809,3.7786
79705,0.0273,-0.0457,1.2339,-0.4885,-1.9084,3.4275
79725,0.0278,-0.0466,1.2534,-0.0992,-2.1221,3.4809
79745,0.0305,-0.0408,1.2458,0.1832,-2.2595,3.2519
79765,0.0295,-0.0461,1.2439,-0.3359,-1.9847,3.4656
79785,0.0278,-0.0459,1.2332,-0.6412,-2.0382,3.2901
79805,0.0183,-0.051,1.248,-0.4198,-2.313,3.2061
79825,0.02,-0.0518,1.2268,-0.2214,-1.7786,3.4275
79845,0.0212,-0.0442,1.231,-0.7176,-1.8779,3.4809
79865,0.0142,-0.0503,1.2354,-0.3817,-2.0229,3.0992
79885,0.0312,-0.0425,1.2327,-0.8168,-2.0153,3.5649
79905,0.0181,-0.0471,1.2473,-0.5649,-2.0305,3.6107
79925,0.02,-0.0505,1.2407,-0.3206,-1.7863,3.4962
79945,0.03,-0.0457,1.2292,-0.6794,-1.8779,3.3282
79965,0.0359,-0.051,1.2385,-0.542,-1.7863,3.5115
79985,0.0359,-0.0498,1.2415,-0.4504,-1.5191,3.3435
80005,0.0459,-0.0388,1.2327,-0.542,-1.7557,3.4351
80025,0.0378,-0.0425,1.2395,-0.3969,-1.7939,3.4351
80046,0.031,-0.043,1.231,-0.542,-1.6183,3.3206
80066,0.031,-0.0383,1.2427,-0.771,-1.7786,3.4046
80086,0.0413,-0.0493,1.238,-0.6718,-1.771,3.5038
80106,0.0271,-0.0452,1.2393,-0.7252,-1.8855,3.4733
80126,0.0276,-0.0488,1.2297,-0.7786,-1.7023,3.4733
80146,0.031,-0.0444,1.239,-0.6183,-2.0992,3.4122
80166,0.0308,-0.05,1.2334,-0.6794,-2,3.3817
80186,0.0242,-0.0532,1.2368,-0.6718,-1.9466,3.1603
80206,0.0215,-0.0547,1.2368,-0.4733,-1.9008,3.4275
80226,0.0249,-0.0476,1.2319,-0.8092,-2.1374,3.3664
80246,0.0166,-0.0469,1.2336,-0.6489,-1.855,3.2901
80266,0.0198,-0.0432,1.23,-0.4962,-2.084,3.4656
80286,0.0242,-0.0544,1.2292,-0.2824,-1.8626,3.458
80306,0.0193,-0.0566,1.2307,-0.5115,-1.9847,3.2366
80326,0.0286,-0.053,1.2383,-0.3206,-1.9542,3.3893
80346,0.02,-0.0522,1.2454,-0.5344,-2.0992,3.374
80366,0.0327,-0.0513,1.2332,-0.5725,-1.7176,3.6641
80386,0.0217,-0.052,1.2327,-0.5802,-2,3.374
80406,0.0388,-0.0396,1.2234,-0.8855,-1.8015,3.4656
80426,0.0413,-0.0398,1.2368,-0.5496,-1.9847,3.2748
80446,0.0417,-0.054,1.2341,-0.1985,-1.916,3.4351
80466,0.0344,-0.0486,1.2175,-0.5802,-1.8473,3.4809
80486,0.0371,-0.0452,1.24,-0.6794,-2.1679,3.626
80506,0.0364,-0.0483,1.231,-0.5115,-1.6794,3.4351
80526,0.0303,-0.0457,1.229,-0.6336,-1.8702,3.5573
80546,0.022,-0.0442,1.2312,-0.8397,-2.2595,3.374
80566,0.021,-0.0552,1.2319,-0.6641,-1.9313,3.5191
80586,0.0186,-0.0464,1.2285,-0.3359,-2,3.2901
80606,0.0146,-0.05,1.2437,-0.3511,-2.084,3.2824
80626,0.0161,-0.0454,1.2312,-0.9237,-1.7023,3.2061
80646,0.0232,-0.0459,1.2356,-0.7634,-1.9084,3.458
80666,0.0186,-0.0503,1.228,-0.626,-2.0076,3.6641
80686,0.0332,-0.051,1.218,-0.6641,-1.771,3.6183
80706,0.0232,-0.0527,1.2322,-0.7328,-1.2672,3.5115
80726,0.0339,-0.0491,1.2263,-0.7481,-1.7405,3.3969
80746,0.0405,-0.0471,1.2378,-0.7252,-1.9084,3.4809
80766,0.032,-0.0508,1.2273,-0.5878,-1.9237,3.542
80786,0.032,-0.0425,1.2437,-0.687,-2.0076,3.2977
80806,0.0349,-0.0439,1.23,-0.5496,-2.1298,3.5573
80826,0.031,-0.0496,1.2395,-0.8321,-1.9389,3.2595
80846,0.0354,-0.043,1.2249,-0.5191,-2.145,3.6489
80866,0.0222,-0.0557,1.2393,-0.3817,-1.9771,3.3511
80886,0.0305,-0.0505,1.2317,-0.3435,-2,3.5115
80906,0.0166,-0.054,1.24,-0.626,-2,3.7023
80926,0.0183,-0.0493,1.2307,-0.6489,-1.7023,3.313
80946,0.0229,-0.0493,1.2336,-0.7557,-1.9847,3.5038
80966,0.0232,-0.0518,1.2317,-0.7023,-1.9237,3.2214
80986,0.0227,-0.0581,1.2356,-0.4885,-1.9847,3.5649
81006,0.0215,-0.0576,1.2341,-0.6031,-1.7481,3.3359
81026,0.0271,-0.0476,1.2417,-0.7252,-2.0992,3.5496
81046,0.033,-0.0518,1.2344,-0.6947,-2.1298,3.4962
81066,0.0381,-0.0562,1.2415,-0.7252,-1.5496,3.3817
81086,0.0339,-0.0554,1.2334,-0.5191,-1.5573,3.6336
81106,0.0293,-0.0417,1.2297,-0.6565,-1.7252,3.3664
81126,0.0425,-0.0437,1.2292,-0.7099,-1.8244,3.5115
81146,0.0435,-0.0349,1.2368,-0.8321,-1.8397,3.3664
81166,0.0383,-0.0452,1.2385,-0.5649,-1.855,3.4962
81186,0.0415,-0.0405,1.2371,-0.8397,-2.0382,3.3053
81206,0.03,-0.0454,1.2319,-0.4809,-2.145,3.6107
81226,0.0298,-0.0454,1.2446,-0.626,-2.2748,3.4046
81246,0.0171,-0.0439,1.2356,-0.8321,-2.1832,3.3206
81266,0.022,-0.0469,1.2327,-1.0305,-2,3.4427
81286,0.0168,-0.0488,1.2332,-0.5344,-1.9466,3.1756
81306,0.0139,-0.0481,1.24,-0.7939,-1.8931,3.5115
81326,0.0171,-0.0508,1.2317,-0.8321,-1.9313,3.3282
81346,0.0159,-0.0479,1.2258,-0.5878,-1.9084,3.2977
81366,0.019,-0.0474,1.2502,-0.5878,-1.855,3.5496
81386,0.0217,-0.0479,1.2429,-0.6489,-1.7557,3.4427
81406,0.0317,-0.0505,1.2422,-0.6107,-1.6183,3.542
81426,0.0276,-0.0537,1.2295,-0.7939,-1.542,3.5191
81446,0.031,-0.0522,1.2412,-0.6641,-1.458,3.4809
81466,0.0312,-0.0596,1.2319,-0.6489,-1.4885,3.4198
81486,0.0371,-0.0532,1.2273,-0.6565,-1.6489,3.5802
81506,0.0369,-0.0471,1.2349,-0.7939,-1.626,3.5191
81526,0.0315,-0.0503,1.2373,-0.4885,-2.1221,3.4122
81546,0.0371,-0.0466,1.2334,-0.4885,-2.229,3.5496
81566,0.0374,-0.0454,1.2371,-0.3511,-1.9237,3.5115
81586,0.0261,-0.054,1.2302,-0.7939,-2.3435,3.3053
81606,0.0273,-0.0515,1.2244,-0.5267,-1.8702,3.3969
81626,0.0259,-0.0481,1.24,-0.4122,-1.9466,3.4656
81646,0.0276,-0.0498,1.2346,-0.4122,-1.9084,3.2519
81666,0.0261,-0.0457,1.2332,-0.5649,-1.7634,3.4198
81686,0.0168,-0.0508,1.2278,-0.313,-1.9389,3.6031
81706,0.0203,-0.0491,1.2407,-0.6565,-2.0382,3.2901
81726,0.0222,-0.0459,1.2412,-0.6794,-1.9695,3.4046
81746,0.0271,-0.0483,1.239,-0.7176,-1.7634,3.2672
81766,0.0305,-0.051,1.2339,-0.7939,-1.8015,3.5191
81786,0.0327,-0.0532,1.2334,-0.458,-1.6947,3.4275
81806,0.0388,-0.041,1.2349,-0.5573,-1.6794,3.4733
81826,0.0378,-0.0408,1.2395,-0.6718,-1.8397,3.6565
81846,0.0354,-0.0417,1.241,-0.5573,-1.9237,3.3282
81866,0.0398,-0.0437,1.2322,-0.6489,-1.5954,3.374
81886,0.0374,-0.0425,1.2319,-0.5496,-1.6412,3.3053
81906,0.0349,-0.0425,1.2346,-0.6718,-1.8397,3.4275
81926,0.0344,-0.0444,1.2336,-0.7252,-1.771,3.4275
81946,0.0244,-0.0361,1.2363,-0.7176,-1.8321,3.5115
81966,0.0171,-0.0461,1.2266,-0.8473,-1.9084,3.2366
81986,0.0251,-0.0471,1.2332,-0.8244,-1.8855,3.3206
82006,0.0188,-0.0491,1.2344,-0.5267,-1.9542,3.3359
82026,0.0203,-0.051,1.2412,-0.916,-2.0687,3.4733
82047,0.0198,-0.0559,1.2366,-0.8473,-1.7176,3.5115
82067,0.0203,-0.0503,1.2354,-0.4198,-1.8015,3.5038
82087,0.0217,-0.0496,1.2427,-0.5725,-1.8473,3.4656
82107,0.0173,-0.0554,1.2195,-0.7405,-1.626,3.4275
82127,0.0161,-0.0581,1.2263,-0.5115,-1.687,3.5649
82147,0.0239,-0.0469,1.2476,-0.4275,-1.8321,3.3511
82167,0.0239,-0.051,1.2339,-0.5496,-1.7481,3.4504
82187,0.0259,-0.0447,1.2324,-0.458,-1.6794,3.5191
82207,0.0361,-0.0464,1.2302,-0.6412,-1.6641,3.4733
82227,0.0298,-0.0466,1.2361,-0.2901,-2.1374,3.3664
82247,0.0381,-0.0439,1.231,-0.3817,-2.2061,3.3435
82267,0.0378,-0.042,1.2334,-0.9389,-2.1145,3.5573
82287,0.04,-0.0449,1.2314,-0.7023,-1.9847,3.458
82307,0.0378,-0.0364,1.2427,-0.687,-1.8397,3.6107
82327,0.0286,-0.0486,1.219,-0.3969,-2.2824,3.3359
82347,0.0261,-0.0391,1.2373,-0.8931,-1.7252,3.2214
82367,0.0288,-0.0449,1.2395,-0.771,-1.8244,3.3206
82387,0.0181,-0.0488,1.2224,-0.6336,-1.9924,3.4275
82407,0.0203,-0.0435,1.2427,-0.7634,-1.8015,3.4733
82427,0.02,-0.0452,1.2424,-0.6489,-1.7939,3.3053
82447,0.0161,-0.0437,1.2371,-0.4351,-1.8855,3.3969
82467,0.0203,-0.0491,1.2363,-0.7252,-1.6336,3.542
82487,0.02,-0.0535,1.2324,-0.8702,-1.6489,3.5267
82507,0.0249,-0.0461,1.2305,-0.6336,-1.5649,3.3053
82527,0.032,-0.0432,1.2388,-0.7405,-1.6183,3.4351
82547,0.0381,-0.0391,1.2214,-0.5573,-1.9542,3.542
82567,0.042,-0.0469,1.2288,-0.6336,-1.7634,3.4656
82587,0.0327,-0.0422,1.2385,-0.4733,-1.8397,3.4885
82607,0.0354,-0.0437,1.2273,-0.9542,-1.6641,3.4809
82627,0.03,-0.0449,1.2163,-0.5344,-1.855,3.3206
82647,0.0291,-0.0461,1.2402,-0.5878,-1.8626,3.5038
82667,0.0388,-0.042,1.2378,-0.6412,-1.7634,3.4656
82687,0.0251,-0.0432,1.2344,-0.6031,-1.6947,3.4046
82707,0.0215,-0.0513,1.2292,-0.6031,-1.7481,3.4122
82727,0.0129,-0.0486,1.2427,-0.687,-2.2214,3.3969
82747,0.0295,-0.0493,1.2454,-0.5496,-1.7939,3.3206
82767,0.0244,-0.05,1.2271,-0.6718,-1.9924,3.4198
82787,0.0212,-0.0513,1.2253,-0.6641,-1.9313,3.5038
82807,0.0227,-0.0498,1.2341,-0.5038,-2.374,3.4656
82827,0.0222,-0.0527,1.2356,-0.5573,-2.2977,3.2519
82847,0.0234,-0.0564,1.2573,-1.0763,-1.9695,1.4809
82867,0.0464,-0.0381,1.2334,-0.5496,-1.9313,1.0382
82887,0.031,-0.0417,1.238,-0.6336,-1.7557,2.313
82907,0.0322,-0.0342,1.2402,-0.5649,-1.458,2.855
82927,0.0361,-0.0466,1.2361,-0.2519,-1.7176,3.4046
82947,0.0298,-0.0444,1.238,-0.458,-1.9924,3.5802
82967,0.0405,-0.0422,1.2378,-0.3282,-2,3.5191
82987,0.042,-0.0488,1.2373,-0.6947,-1.916,3.2824
83007,0.0339,-0.0413,1.2317,-0.4733,-1.7634,3.4122
83027,0.0256,-0.0398,1.2412,-0.7557,-1.9237,3.4275
83047,0.0334,-0.041,1.2441,-1.1679,-1.9389,3.5802
83067,0.0308,-0.0452,1.2317,-0.4962,-1.687,3.4122
83087,0.0242,-0.0452,1.239,-0.7634,-1.7863,3.7252
83107,0.021,-0.0479,1.2324,-0.9466,-2.0534,3.2595
83127,0.0129,-0.0505,1.2346,-0.6947,-1.6107,3.5191
83147,0.022,-0.054,1.2341,-0.7328,-1.7939,3.3893
83167,0.0295,-0.0513,1.2273,-0.7557,-1.4351,3.2595
83187,0.0198,-0.0515,1.2419,-0.8015,-1.6336,3.2595
83207,0.0229,-0.0547,1.2231,-0.8168,-1.7176,3.4122
83227,0.0271,-0.0496,1.2297,-1.2214,-1.9008,3.3435
83247,0.0278,-0.0479,1.2268,-0.8321,-1.5038,3.4504
83267,0.0386,-0.0491,1.2466,-1.0687,-1.8397,3.3359
83287,0.0334,-0.0469,1.2349,-0.8397,-1.6794,3.2672
83307,0.0322,-0.0447,1.2324,-0.374,-1.5878,3.626
83327,0.0386,-0.0447,1.2407,-0.7099,-1.8168,3.4656
83347,0.0369,-0.0476,1.2285,-0.7099,-1.6107,3.5802
83367,0.0239,-0.0525,1.2073,-0.7252,-1.8015,3.4198
83387,0.0305,-0.0405,1.2351,-0.687,-1.916,3.5191
83407,0.0242,-0.0515,1.2317,-0.7939,-1.9618,3.6412
83427,0.0337,-0.0552,1.2305,-0.3893,-1.855,3.3511
83447,0.0288,-0.0486,1.2407,-0.4046,-2.1145,3.4275
83467,0.0249,-0.0508,1.229,-0.4504,-1.916,3.1832
83487,0.0251,-0.0505,1.2356,-0.5802,-2.145,3.6489
83507,0.0103,-0.0518,1.231,-0.6489,-1.9389,3.4427
83527,0.0205,-0.0486,1.2422,-0.3282,-1.626,3.4351
83547,0.0295,-0.0466,1.2271,-0.6489,-1.8779,3.4962
83567,0.0259,-0.052,1.2402,-0.458,-2.0992,3.4275
83587,0.0278,-0.051,1.2449,-0.626,-1.7481,3.5115
83607,0.0286,-0.0479,1.2427,-0.7176,-1.9695,3.4198
83627,0.0354,-0.041,1.2476,-0.6947,-1.7939,3.3511
83647,0.041,-0.0439,1.2312,-0.7405,-1.5496,3.5954
83667,0.0334,-0.0415,1.2312,-0.8855,-1.7176,3.4275
83687,0.0378,-0.0452,1.2292,-0.458,-1.9237,3.4504
83707,0.0361,-0.0413,1.2312,-0.8855,-1.7557,3.3435
83727,0.0361,-0.0454,1.24,-0.9237,-1.9618,3.5115
83747,0.0286,-0.0566,1.2292,-0.6183,-1.8473,3.3053
83767,0.0217,-0.0442,1.2432,-0.4198,-1.7099,3.7252
83787,0.0198,-0.0505,1.2329,-0.7939,-1.855,3.4198
83807,0.019,-0.0469,1.2402,-0.6107,-1.6641,3.5115
83827,0.0254,-0.0439,1.2358,-0.7939,-1.8397,3.374
83847,0.019,-0.0559,1.2349,-0.7939,-1.5038,3.5267
83867,0.0125,-0.0664,1.2202,-0.7786,-1.7939,3.3359
83887,0.0164,-0.0527,1.2317,-0.916,-1.7328,3.542
83907,0.022,-0.05,1.2334,-0.7863,-1.7023,3.4656
83927,0.0327,-0.0554,1.2346,-0.4198,-1.8244,3.4427
83947,0.0337,-0.0515,1.2271,-0.626,-1.8321,3.542
83967,0.0327,-0.0483,1.2358,-0.5038,-1.5573,3.2977
83987,0.0344,-0.0488,1.2405,-0.3435,-1.7252,3.5573
84007,0.0342,-0.0474,1.2351,-0.5725,-1.8473,3.4885
84027,0.0374,-0.0498,1.228,-0.7405,-1.8321,3.3206
84048,0.0376,-0.0459,1.2317,-0.7023,-1.7481,3.458
84068,0.043,-0.0435,1.2319,-0.7634,-1.626,3.5267
84088,0.0364,-0.0435,1.2307,-0.3817,-2.0076,3.3435
84108,0.0376,-0.0447,1.2346,-0.3893,-1.8779,3.4198
84128,0.032,-0.0535,1.2317,-0.7328,-1.8168,3.3282
84148,0.0193,-0.0405,1.2385,-0.8321,-2.1679,3.3893
84168,0.0225,-0.052,1.2427,-0.5878,-2.2061,3.4962
84188,0.021,-0.0454,1.24,-0.7328,-2.2748,3.3511
84208,0.0217,-0.0488,1.239,-0.8092,-1.855,3.4198
84228,0.0203,-0.0457,1.2327,-0.626,-2.145,3.4885
84248,0.0188,-0.0474,1.2356,-0.6794,-1.916,3.3511
84268,0.0217,-0.0464,1.2424,-0.8931,-1.9542,3.3817
84288,0.0171,-0.0488,1.2322,-0.8626,-1.5573,3.4733
84308,0.0239,-0.0444,1.2378,-0.7939,-1.7405,3.5649
84328,0.031,-0.0461,1.2437,-0.7405,-1.7252,3.5038
84348,0.0334,-0.0513,1.2327,-1,-1.8473,3.2977
84368,0.0278,-0.0503,1.2283,-0.8626,-1.4122,3.4885
84388,0.0354,-0.0496,1.2363,-0.9847,-1.8855,3.374
84408,0.0303,-0.0444,1.2305,-1.0229,-1.7176,3.2519
84428,0.0354,-0.0383,1.2236,-0.7176,-1.7328,3.4427
84448,0.0312,-0.0447,1.231,-0.9389,-1.9771,3.5115
84468,0.032,-0.0491,1.229,-0.7939,-1.6336,3.4275
84488,0.0261,-0.0498,1.2312,-0.9313,-2.0687,3.4656
84508,0.0288,-0.0515,1.231,-1.0534,-1.6489,3.5267
84528,0.0149,-0.0574,1.2339,-0.4275,-1.7634,3.4885
84548,0.0232,-0.0505,1.2373,-0.9313,-1.5344,3.5802
84568,0.019,-0.0559,1.2227,-0.626,-1.9389,3.3206
84588,0.0181,-0.0505,1.2239,-0.4122,-2.1832,3.5115
84608,0.0232,-0.0498,1.2419,-0.7252,-1.9237,3.3282
84628,0.0085,-0.0564,1.2319,-0.4351,-2.3588,3.6183
84648,0.0278,-0.05,1.2488,-0.2824,-2.0916,3.3588
84668,0.0278,-0.0513,1.231,-0.5191,-1.7863,3.4504
84688,0.0256,-0.0491,1.2366,-0.8397,-1.6412,3.5115
84708,0.021,-0.0469,1.2412,-0.2901,-1.9847,3.5344
84728,0.0305,-0.051,1.241,-0.3511,-1.7405,3.5115
84748,0.0393,-0.0447,1.2344,-0.9389,-1.8702,3.1679
84768,0.033,-0.0378,1.2307,-0.6718,-2.3206,3.7023
84788,0.041,-0.0476,1.2336,-0.4885,-1.9542,3.4198
84808,0.0391,-0.0413,1.2307,-0.9237,-1.9008,3.4656
84828,0.0291,-0.0435,1.2397,-0.5115,-2.0305,3.6794
84848,0.0325,-0.0398,1.2292,-0.5649,-1.9008,3.4427
84868,0.0317,-0.0454,1.2317,-0.6489,-1.8702,3.2519
84888,0.0244,-0.0488,1.2283,-0.6947,-1.8244,3.4198
84908,0.0198,-0.0459,1.2258,-0.8015,-1.7634,3.3588
84928,0.0232,-0.0454,1.2432,-0.4351,-2,3.3817
84948,0.0137,-0.0493,1.2397,-0.6336,-1.6412,3.4275
84968,0.0286,-0.0466,1.2327,-0.542,-1.626,3.4809
84988,0.0251,-0.0513,1.2314,-0.6794,-1.5038,3.3053
85008,0.0195,-0.052,1.2336,-0.5878,-1.7481,3.4427
85028,0.0251,-0.0525,1.2422,-0.5038,-1.7328,3.4198
85048,0.0237,-0.0466,1.2253,-0.8855,-1.6489,3.4046
85068,0.0325,-0.0486,1.2437,-0.5496,-1.8473,3.5038
85088,0.0339,-0.0388,1.2437,-0.5954,-1.5496,3.5878
85108,0.0286,-0.0461,1.2288,-0.771,-1.9389,3.3359
85128,0.033,-0.0466,1.2385,-0.6947,-1.5878,3.374
85148,0.0327,-0.0569,1.2314,-0.7099,-1.7481,3.5725
85168,0.0361,-0.0476,1.2234,-0.8473,-1.8931,3.3206
85188,0.0327,-0.0393,1.2195,-0.8626,-1.9313,3.458
85208,0.0396,-0.043,1.2371,-0.855,-1.9924,3.4504
85228,0.0225,-0.0522,1.2449,-0.4733,-2.0305,3.5878
85248,0.0225,-0.0537,1.2312,-0.5496,-2.0763,3.4122
85268,0.019,-0.0564,1.2324,-0.6947,-1.9008,3.4427
85288,0.0161,-0.0505,1.2454,-0.7786,-2.0763,3.2748
85308,0.0288,-0.053,1.2405,-0.7634,-1.855,3.313
85328,0.0149,-0.0544,1.2241,-0.4122,-2.084,3.4275
85348,0.0286,-0.0427,1.2305,-0.8931,-1.9542,3.4351
85368,0.022,-0.0503,1.2444,-0.3969,-2.1603,3.542
85388,0.0288,-0.0505,1.2454,-0.0229,-2.2137,3.2748
85408,0.0295,-0.052,1.2271,-0.4733,-1.9924,3.2519
85428,0.0247,-0.0442,1.2385,-0.7557,-2.0687,3.3511
85448,0.0374,-0.0471,1.24,-0.4275,-1.7634,3.3359
85468,0.0396,-0.0413,1.2407,-0.626,-1.5115,3.4198
85488,0.0403,-0.0464,1.2385,-0.687,-1.855,3.4656
85508,0.0437,-0.0435,1.2444,-0.7252,-1.8168,3.4962
85528,0.0288,-0.0447,1.2495,-1.084,-1.9084,3.4504
85548,0.032,-0.0466,1.2349,-0.8473,-1.8015,3.4122
85568,0.0305,-0.0479,1.2224,-1.0229,-1.9237,3.1985
85588,0.0334,-0.0479,1.2212,-0.8168,-1.9466,3.3969
85608,0.0273,-0.0383,1.2373,-0.5878,-1.9771,3.1756
85628,0.0254,-0.0515,1.2422,-0.626,-2.0687,3.3817
85648,0.0164,-0.0513,1.2375,-0.9313,-1.8015,3.4275
85668,0.012,-0.051,1.231,-0.8779,-1.8626,3.4427
85688,0.0176,-0.051,1.231,-0.9313,-1.6565,3.3817
85708,0.021,-0.0522,1.2356,-0.8626,-1.3282,3.4809
85728,0.0203,-0.0513,1.2427,-0.9008,-1.6031,3.2519
85748,0.0149,-0.0515,1.2358,-0.6641,-1.7786,3.374
85768,0.0195,-0.061,1.2275,-0.6412,-1.5573,3.4351
85788,0.032,-0.0459,1.2341,-0.7176,-1.458,3.5344
85808,0.031,-0.051,1.2322,-0.6641,-1.7328,3.4504
85828,0.0442,-0.0444,1.2292,-0.855,-1.9313,3.458
85848,0.0417,-0.0476,1.2305,-0.7099,-1.7634,3.3969
85868,0.0369,-0.053,1.2271,-0.6183,-1.9237,3.4122
85888,0.0344,-0.0476,1.2256,-0.7176,-1.8092,3.5267
85908,0.0359,-0.043,1.2412,-0.6412,-1.9313,3.4504
85928,0.0295,-0.0447,1.2432,-0.8168,-2.084,3.3359
85948,0.031,-0.0461,1.229,-0.7939,-1.9466,3.5115
85968,0.0225,-0.0557,1.2332,-0.7481,-2.0305,3.4046
85988,0.0166,-0.0549,1.2351,-0.4733,-2.2901,3.4046
86008,0.0244,-0.0444,1.2363,-0.5878,-2.0382,3.4275
86028,0.0303,-0.051,1.2322,-0.3359,-1.6336,3.2901
86049,0.0173,-0.0535,1.2354,-0.4504,-2.0229,3.5649
86069,0.0188,-0.0505,1.2378,-0.7023,-1.9771,3.2672
86089,0.0117,-0.054,1.2378,-0.5191,-1.9695,3.458
86109,0.0164,-0.0452,1.2332,-0.7176,-1.7176,3.3893
86129,0.0188,-0.0476,1.2275,-0.6794,-1.5954,3.5191
86149,0.0259,-0.0515,1.2336,-0.7481,-1.7786,3.4427
86169,0.0303,-0.0496,1.2302,-1.0229,-1.6412,3.313
86189,0.0264,-0.0466,1.2334,-0.7634,-1.5344,3.5267
86209,0.0303,-0.0503,1.2268,-0.7557,-1.4504,3.4122
86229,0.0371,-0.0488,1.2373,-0.7099,-1.8397,3.3969
86249,0.0369,-0.0447,1.231,-0.9237,-1.6794,3.4275
86269,0.0278,-0.0496,1.2341,-0.9389,-2,3.4122
86289,0.0339,-0.0483,1.228,-0.8321,-1.9466,3.4046
86309,0.0298,-0.0513,1.2285,-0.5649,-1.7176,3.2824
86329,0.0232,-0.0493,1.2378,-0.7405,-1.9618,3.1985
86349,0.0212,-0.052,1.2395,-0.3206,-1.9313,3.2672
86369,0.0159,-0.0515,1.2466,-0.5649,-1.9771,3.313
86389,0.0159,-0.0537,1.2388,-0.6565,-1.8626,3.4962
86409,0.0212,-0.0488,1.2263,-0.687,-1.8397,3.3969
86429,0.0183,-0.0488,1.2258,-0.6718,-1.7328,3.3664
86449,0.0212,-0.052,1.2383,-0.3969,-1.6336,3.7099
86469,0.0215,-0.0532,1.2344,-0.6947,-1.9618,3.4427
86489,0.0303,-0.0542,1.229,-0.5496,-1.6794,3.5115
86509,0.032,-0.051,1.2319,-0.6336,-1.9847,3.626
86529,0.0342,-0.0488,1.2322,-0.4962,-1.7863,3.3588
86549,0.0232,-0.0457,1.2366,-0.687,-1.8702,3.5496
86569,0.0383,-0.0432,1.2419,-0.5954,-1.771,3.3359
86589,0.0396,-0.0417,1.2417,-0.8855,-1.9084,3.4198
86609,0.0371,-0.0425,1.2217,-0.6947,-1.6412,3.2977
86629,0.0354,-0.0479,1.2305,-0.4809,-1.8779,3.3435
86649,0.0391,-0.0493,1.2209,-0.5878,-2.0305,3.5878
86669,0.0349,-0.0476,1.2349,-0.7023,-2.0229,3.3206
86689,0.0227,-0.0505,1.2412,-0.7939,-2.0076,3.458
86709,0.0237,-0.0459,1.2258,-0.8473,-1.9008,3.4046
86729,0.0234,-0.0483,1.2212,-0.7099,-2.0534,3.6336
86749,0.021,-0.0415,1.2305,-0.9237,-1.7023,3.6183
86769,0.0208,-0.0532,1.2214,-0.6641,-1.771,3.542
86789,0.0161,-0.0581,1.231,-0.4198,-1.8092,3.3435
86809,0.0134,-0.0466,1.2197,-0.8473,-1.6565,3.3511
86829,0.0203,-0.0498,1.2307,-0.7328,-1.6641,3.5038
86849,0.0225,-0.0562,1.2305,-0.5802,-1.5954,3.4275
86869,0.0317,-0.0483,1.2329,-1.0153,-1.6412,3.5496
